,Unnamed: 0,class,id,id_1,id_2,jaccard,text_1,text_2,ca
6103,6103,-1,24251,32757,32843,0.4937707198786941,МВД: нарушений на выборах президента Казахстана не зафиксировано,Путин поздравил Назарбаева с победой на выборах президента Казахстана,0
6104,6104,1,24252,32846,32847,0.6948792289723034,"Суд приговорил ""Пашу Цветомузыку"" к 9 годам строгого режима",Пашу Цветомузыку приговорили к девяти годам строгого режима,1
6105,6105,0,24253,32848,32849,0.8663975000536265,Пассажиры эвакуированы из аэропорта Риги из-за угрозы взрыва,Аэропорт Риги экстренно эвакуирован из-за угрозы взрыва,1
6106,6106,1,24254,32846,32850,0.9249999999999998,"Суд приговорил ""Пашу Цветомузыку"" к 9 годам строгого режима",Суд приговорил Пашу Цветомузыку к девяти годам строгого режима,1
6107,6107,1,24255,32851,32852,0.6799999999999998,"Радикальная группировка ""Боко Харам"" переименована",Группировка «Боко Харам» сменила название,1
6108,6108,1,24256,32853,32854,0.9619047619047618,Семь человек погибли при обрушении пешеходного моста в Нигерии,Семь человек погибли из-за обрушения пешеходного моста в Нигерии,1
6109,6109,1,24257,32855,32856,0.8743856497851875,"Ракетный комплекс ""Тополь"" будет перевезен на ВДНХ ночью",Ракетный комплекс «Тополь» перевезут на ВДНХ ночью,1
6110,6110,1,24258,32857,32858,0.6481085116376291,Число погибших в результате урагана на севере Пакистана возросло до 44,До 44 человек увеличилось число жертв урагана в Пакистане,1
6111,6111,-1,24259,32792,32858,0.6215188768538847,"Число жертв урагана в Пакистане достигло 37, более 200 человек ранены",До 44 человек увеличилось число жертв урагана в Пакистане,0
6112,6112,-1,24260,32784,32858,0.4571428571428571,"Более 20 человек погибли, 150 пострадали после урагана в Пакистане",До 44 человек увеличилось число жертв урагана в Пакистане,0
6113,6113,-1,24261,32859,32860,0.4571428571428571,"Леонтьев: идея создания газовой ""дочки"" ""Роснефти"" не абсурд",«Роснефть» опровергла сообщения о создании своей газовой компании,0
6114,6114,0,24262,32861,32862,0.6681531047810609,Телеведущий уволен в Австралии из-за слов в адрес участников I мировой,Журналиста уволили из-за слов в адрес участников Первой мировой,1
6115,6115,0,24263,32863,32864,0.5842373946721772,Два бывших чиновника правительства Сахалина арестованы,Суд арестовал бывшего замгубернатора Сахалина,1
6116,6116,1,24264,32865,32866,0.9428571428571428,Президент Южной Кореи приняла отставку премьер-министра страны,Президент Южной Кореи приняла прошение премьер-министра об отставке,1
6117,6117,1,24265,32867,32868,0.5387758636176376,Глава Нацбанка Украины: экономика страны достигла дна,В Нацбанке Украины сообщили о достижении экономического дна,1
6118,6118,-1,24266,32869,32870,0.5477225575051661,"""Ночные волки"" завершают прохождение границы в Бресте","""Ночные волки"" направились к польской границе",0
6119,6119,-1,24267,32770,32870,0.5477225575051661,"Польские байкеры готовы поддержать ""Ночных волков""","""Ночные волки"" направились к польской границе",0
6120,6120,-1,24268,32772,32870,0.4743416490252569,"СМИ: ""Ночные волки"" почтили память польских офицеров в Катыни","""Ночные волки"" направились к польской границе",0
6121,6121,0,24269,32871,32872,0.4937707198786941,Почти 650 учеников и учителей эвакуированы из школы в Москве,Из московской школы из-за угрозы взрыва эвакуировали более 650 человек,1
6122,6122,-1,24270,32848,32872,0.4629100498862757,Пассажиры эвакуированы из аэропорта Риги из-за угрозы взрыва,Из московской школы из-за угрозы взрыва эвакуировали более 650 человек,0
6123,6123,0,24271,32873,32874,0.4618802153517007,Выборгская таможня: В Финляндию пытались вывезти уникальные печатные издания,Антикварные книги пытались вывезти из России в Финляндию,1
6124,6124,0,24272,32815,32875,0.4543441112511214,Число жертв землетрясения в Непале превысило 3 тыс. человек,"Полиция Непала подтвердила гибель 3,6 тысяч человек",1
6125,6125,1,24273,32876,32875,0.9977272727272724,"Полиция Непала подтверждает гибель более 3,6 тысячи человек","Полиция Непала подтвердила гибель 3,6 тысяч человек",1
6126,6126,0,24275,32724,32875,0.5612486080160912,Власти Непала подтвердили гибель более 2260 человек при землетрясении,"Полиция Непала подтвердила гибель 3,6 тысяч человек",1
6127,6127,0,24276,32878,32879,0.9838699100999077,Актера Гаркалина жестоко избили в Москве,Актера Валерия Гаркалина избили в Москве,1
6128,6128,-1,24277,32880,32881,0.5152649244678229,Актера Валерия Гаркалина избили в Москве ,Актер Гаркалин отказался от медпомощи после нападения в Москве,0
6129,6129,1,24278,32882,32883,0.4618802153517007,"Число жертв землетрясения в Непале превысило 3,7 тысячи",Жертвами землетрясения в Непале стали 3725 человек,1
6130,6130,0,24279,32809,32883,0.5333333333333334,Число жертв землетрясения в Непале достигло 3218,Жертвами землетрясения в Непале стали 3725 человек,1
6131,6131,-1,24280,32740,32883,0.4618802153517007,МВД: число жертв в Индии после землетрясения в Непале превысило 60,Жертвами землетрясения в Непале стали 3725 человек,0
6132,6132,1,24281,32878,32880,0.9838699100999077,Актера Гаркалина жестоко избили в Москве,Актера Валерия Гаркалина избили в Москве ,1
6133,6133,-1,24282,32884,32885,0.6425396041156862,Почему Запад демонизирует Путина?,"СМИ: Запад ""демонизирует"" Путина из-за неоспоримых успехов России",0
6134,6134,0,24283,32886,32887,0.8111771282114243,Плотницкий установлил 12 мая Днем Луганской народной республики,Плотницкий установил День Луганской народной республики,1
6135,6135,0,24284,32888,32889,0.5422176684690384,"Движение транспорта в Москве ограничат 29 апреля, 4, 6 и 7 мая",В Москве из-за репетиций парада ограничат движение транспорта,1
6136,6136,-1,24287,32770,32891,0.5477225575051661,"Польские байкеры готовы поддержать ""Ночных волков""","""Ночные волки"" пересекли польскую границу",0
6137,6137,-1,24288,32772,32891,0.4743416490252569,"СМИ: ""Ночные волки"" почтили память польских офицеров в Катыни","""Ночные волки"" пересекли польскую границу",0
6138,6138,1,24289,32892,32893,0.7999999999999998,Эмма Стоун может сняться в российском фильме о Нюрнбергском процессе,Эмму Стоун позвали сниматься в российский фильм о Нюрнбергском процессе,1
6139,6139,0,24290,32894,32895,0.5547285199218082,"Путин встретится с делегацией мировых ""Старейшин"" во главе с Аннаном","Владимир Путин встретится с ""Группой старейшин""",1
6140,6140,1,24291,32896,32897,0.618518874140182,В США оштрафовали пекарей за отказ испечь торт для однополой пары,В США пекарню оштрафовали за отказ сделать торт для гей-свадьбы,1
6141,6141,1,24292,32898,32899,0.5842373946721772,"А-380 компании Emirates совершил экстренную посадку в ""Домодедово""",В Домодедово вынужденную посадку совершил Airbus A380,1
6142,6142,0,24294,32902,32903,0.5333333333333334,Назарбаев извинился перед наблюдателями за высокие цифры на выборах,Назарбаев извинился перед «супердемократичными» странами за итоги выборов,1
6143,6143,0,24295,32904,32905,0.5924999999999999,"ГП: авария траулера ""Дальний восток"" обусловлена нарушениями законов","После крушения траулера ""Дальний Восток"" ГП выявила грубые нарушения",1
6144,6144,1,24296,32906,32907,0.8893971052821984,Власти ДНР планируют законсервировать 20 шахт,Власти ДНР законсервируют 20 шахт,1
6145,6145,-1,24297,32908,32909,0.0,Министр иностранных дел Сальвадора планирует посетить в июне Петербург,"Подчиненный генерала Сугробова получил 5,5 лет колонии",0
6146,6146,-1,24298,32884,32910,0.4535573676110726,Почему Запад демонизирует Путина?,Путин: Запад использует экономические рычаги в политических целях,0
6147,6147,0,24299,32911,32912,0.7216053531635458,"ЕС: поставки С-300 не повлияют на переговоры Ирана и ""шестерки""",В ЕС отказались увязывать поставки С-300 с переговорами «шестерки» и Ирана,1
6148,6148,-1,24300,32913,32914,0.0,Два самолета МЧС России в Нью-Дели ожидают открытия аэропорта Катманду,В Иерусалиме показали самую маленькую Библию в мире,0
6149,6149,1,24301,32915,32916,0.6531972647421809,Полицейские задержали в Дагестане автобус с розовыми фламинго,В Дагестане задержали микроавтобус с фламинго,1
6150,6150,-1,24302,32917,32918,0.0,"Кто не за Майдан, тот подозрительный",СК РФ предъявил обвинения по делу о взрыве пиротехники в Орле,0
6151,6151,0,24303,32919,32920,0.5059644256269407,"Президент Судана аль-Башир побеждает на выборах с 94,5% голосов",Омар аль-Башир снова стал президентом Судана,1
6152,6152,0,24304,32921,32922,0.4618802153517007,"СМИ: Польша отказала во въезде участникам мотопробега ""Ночных волков""",Колонну «Ночных волков» не пропустили на территорию Польши,1
6153,6153,-1,24305,32923,32922,0.5333333333333334,"""Ночные волки"", не участвующие в мотопробеге, въехали в Польшу",Колонну «Ночных волков» не пропустили на территорию Польши,0
6154,6154,0,24306,32903,32924,0.6539473684210528,Назарбаев извинился перед «супердемократичными» странами за итоги выборов,Елбасы извинился перед «супердемократическими государствами» за итоги выборов,1
6155,6155,1,24307,32925,32926,0.6285714285714286,Совбез России предложил сократить использование валюты в стране,Совбез России предложил ограничить хождение иностранной валюты,1
6156,6156,1,24308,32927,32928,0.5879747322073337,"Песков: санкции против Путина, введенные Киевом, могут быть пустышкой",Песков назвал пустышкой возможные украинские санкции против Путина,1
6157,6157,1,24309,32927,32929,0.7999999999999998,"Песков: санкции против Путина, введенные Киевом, могут быть пустышкой",Песков: Санкции Киева против президента России могут быть пустышкой,1
6158,6158,1,24310,32930,32931,0.4892988180379483,Путин: российская экономика относительно легко преодолела санкции,Путин заявил о преодолении пиковых нагрузок из-за санкций,1
6159,6159,0,24311,32932,32933,0.7099295739719539,Депутат Яковлев: Макаров отменил командировку петербургских депутатов на Кипр,Петербургские депутаты отменили визит на Кипр,1
6160,6160,1,24312,32922,32934,0.6116235225474355,Колонну «Ночных волков» не пропустили на территорию Польши,Польша отказалась пустить «Ночных волков»,1
6161,6161,-1,24314,32923,32934,0.5842373946721772,"""Ночные волки"", не участвующие в мотопробеге, въехали в Польшу",Польша отказалась пустить «Ночных волков»,0
6162,6162,-1,24315,32930,32935,0.4868644955601477,Путин: российская экономика относительно легко преодолела санкции,Путин подсчитал убытки России от экономических санкций,0
6163,6163,-1,24316,32936,32937,0.0,Здание военного училища в Петербурге отреставрируют к осени,Банкиры прогнозируют закат эры зарплатных карт,0
6164,6164,0,24317,32938,32939,0.5000000000000001,"""Ночные волки"" ""передадут эстафету"" польским друзьям","Польские байкеры поехали по маршруту ""Ночных волков""",1
6165,6165,-1,24319,32824,32940,0.4564699800410633,Индия вывезла из пострадавшего от землетрясения Непала 1935 граждан,При землетрясении в Непале пострадала гражданка России,0
6166,6166,-1,24320,32941,32940,0.4654849587581675,МИД: никто из жителей Латвии в Непале не пострадал от землетрясения,При землетрясении в Непале пострадала гражданка России,0
6167,6167,0,24321,32815,32942,0.6681531047810609,Число жертв землетрясения в Непале превысило 3 тыс. человек,Число жертв непальского землетрясения превысило 4 тысячи человек,1
6168,6168,-1,24322,32943,32942,0.5345224838248487,Жертвами непальского землетрясения в КНР стали 20 человек,Число жертв непальского землетрясения превысило 4 тысячи человек,0
6169,6169,0,24323,32882,32942,0.6249999999999999,"Число жертв землетрясения в Непале превысило 3,7 тысячи",Число жертв непальского землетрясения превысило 4 тысячи человек,1
6170,6170,0,24324,32877,32942,0.5366759159774821,"Число погибших при землетрясении в Непале превысило 3,6 тысячи человек",Число жертв непальского землетрясения превысило 4 тысячи человек,1
6171,6171,0,24325,32944,32942,0.5892556509887895,"ТВ: число жертв землетрясения в Непале превысило 3,5 тысячи",Число жертв непальского землетрясения превысило 4 тысячи человек,1
6172,6172,1,24326,32945,32946,0.7333333333333335,Мордашов решил покинуть пост главы «Северстали»,Миллиардер Мордашов покинет пост гендиректора «Северстали»,1
6173,6173,1,24327,32947,32948,0.6172133998483676,Новое уголовное дело возбудили против экс-губернатора Сахалина,Против губернатора Сахалинской области возбудили новое уголовное дело,1
6174,6174,-1,24328,32949,32948,0.5842857142857142,Уголовное Дело возбуждено по факту ДТП в Тюменской области,Против губернатора Сахалинской области возбудили новое уголовное дело,0
6175,6175,-1,24329,32950,32948,0.4629100498862757,Ъ: в Лихтенштейне возбудили уголовное дело против бизнесмена Скурихина,Против губернатора Сахалинской области возбудили новое уголовное дело,0
6176,6176,0,24330,32951,32952,0.8082903768654761,Эрдоган напомнил Путину о Крыме и Украине после слов о геноциде армян,Эрдоган напомнил Путину о Крыме после заявлений о геноциде,1
6177,6177,0,24331,32953,32954,0.6,"В Британии подозревают Буковского в хранении ""непристойных"" фото детей",Владимира Буковского обвинили в хранении непристойных изображений детей,1
6178,6178,1,24332,32955,32956,0.4762109401348652,"Ъ: президент ""Транснефти"" Токарев будет возглавлять компанию еще 5 лет",Николай Токарев останется главой «Транснефти» еще пять лет,1
6179,6179,-1,24333,32891,32957,0.6324555320336759,"""Ночные волки"" пересекли польскую границу",«Ночные волки» предпримут новую попытку пересечь границу с Польшей,0
6180,6180,0,24334,32870,32957,0.4743416490252569,"""Ночные волки"" направились к польской границе",«Ночные волки» предпримут новую попытку пересечь границу с Польшей,1
6181,6181,-1,24335,32923,32957,0.4618802153517007,"""Ночные волки"", не участвующие в мотопробеге, въехали в Польшу",«Ночные волки» предпримут новую попытку пересечь границу с Польшей,0
6182,6182,1,24336,32958,32959,0.5480077554195744,"Националист Демушкин получил 8 суток после ""вечеринки в честь Гитлера""",Участнику вечеринки в честь дня рождения Гитлера дали восемь суток,1
6183,6183,-1,24337,32910,32960,0.0,Путин: Запад использует экономические рычаги в политических целях,Шувалов обсудит с бизнесменами закон «О торговле» на фоне критики сетей,0
6184,6184,1,24338,32961,32962,0.5666666666666668,Назначен спецпредставитель России в контактной группе по Украине,Россия назначила нового главного переговорщика по Украине,1
6185,6185,0,24339,32963,32964,0.5059644256269407,В Китае нашли захоронение советских солдат Великой Отечественной войны,В Китае нашли захоронение тысячи красноармейцев,1
6186,6186,0,24340,32965,32966,0.6889247759652541,"Правительство России предлагает повысить прожиточный минимум на 17,3%",Прожиточный минимум увеличат на 17 процентов ,1
6187,6187,0,24341,32967,32968,0.4571428571428571,Иванов о танце студенток перед мемориалом: место выбрано неэтично,Сергей Иванов прокомментировал танец на фоне мемориала в Новороссийске,1
6188,6188,0,24342,32961,32969,0.8666666666666668,Назначен спецпредставитель России в контактной группе по Украине,Путин назначил спецпредставителя в контактной группе по Украине,1
6189,6189,-1,24343,32970,32971,0.0,Медовый месяц с землетрясением,Эксперты: россияне в два раза меньше стали задумываться об эмиграции,0
6190,6190,1,24344,32972,32973,0.7000000000000002,"В Ираке ликвидировали ""министра обороны"" ""Исламского государства"" ",В Ираке уничтожили военного министра «Исламского государства»,1
6191,6191,-1,24345,32974,32975,0.5554920598635308,"Лавров: Россия хочет, чтобы Украина оставалась единым государством",Лавров: Россия не откажется от поддержки соотечественников на Украине,0
6192,6192,-1,24346,32976,32975,0.4898979485566357,Лавров: кампания против России бесперспективна,Лавров: Россия не откажется от поддержки соотечественников на Украине,0
6193,6193,-1,24348,32979,32980,0.5291502622129182,Российские байкеры вернулись в Брест после отказа во въезде в Польшу,МИД РФ потребовал от Польши объяснить запрет на въезд российских байкеров,0
6194,6194,-1,24349,32922,32981,0.6062177826491071,Колонну «Ночных волков» не пропустили на территорию Польши,Польша объяснила отказ пропустить «Ночных волков» соображениями безопасности,0
6195,6195,-1,24350,32982,32981,0.6499999999999999,"Россия требует от Польши объяснить отказ во въезде ""Ночным волкам""",Польша объяснила отказ пропустить «Ночных волков» соображениями безопасности,0
6196,6196,0,24351,32983,32984,0.7715167498104595,В Кремле не прокомментировали идею об ограничении иностранной валюты,В Кремле затруднились оценить идею об ограничении иностранной валюты,1
6197,6197,-1,24352,32985,32986,0.5902918298980975,Лавров: отказ лидеров ряда стран посетить Москву 9 мая - не проблема,Лавров назвал причины отказа политиков приехать на 9 Мая в Москву,0
6198,6198,-1,24354,32921,32987,0.4795454545454544,"СМИ: Польша отказала во въезде участникам мотопробега ""Ночных волков""",Москва возмутилась отказом впустить в Польшу мотопробег «Ночных волков»,0
6199,6199,1,24355,32988,32989,0.6948792289723034,Голодец: замороженные средства в накопительную часть пенсии не вернут,Голодец назвала невозможным возврат средств в накопительную часть пенсий,1
6200,6200,0,24356,32990,32991,0.5612486080160912,Более 50 человек могут быть под завалами здания в Саудовской Аравии,Десятки людей погребло под обрушившимся зданием в Саудовской Аравии,1
6201,6201,1,24358,32994,32993,0.4857142857142857,ОБСЕ заявляет об интенсивных обстрелах села Широкино в Донбассе,Наблюдатели ОБСЕ зафиксировали интенсивные бои у деревни Широкино,1
6202,6202,0,24359,32995,32996,0.9526279441628824,Шойгу проверил в Петербурге Центр управления ВМФ и его подразделения,Шойгу проверил в Петербурге Центр управления ВМФ,1
6203,6203,-1,24360,32997,32998,0.4857142857142857,"Тимоти Далтон примет участие в российском проекте ""Онегин. Версии""",Тимоти Далтон и Любовь Казарновская поработают над российским мультфильмом,0
6204,6204,-1,24361,32873,32999,0.0,Выборгская таможня: В Финляндию пытались вывезти уникальные печатные издания,"Мультфильм ""Снежная королева 3"" обойдется в 440 миллионов рублей",0
6205,6205,0,24362,33000,33001,0.9142857142857144,"Пушков: саммит в Киеве показал, что Украина живет иллюзиями","Пушков: Саммит показал, что Киев живет иллюзиями о Евросоюзе",1
6206,6206,-1,24363,33002,33001,0.5246313898711125,Пушков: саммит ЕС-Украина станет саммитом требований к Киеву,"Пушков: Саммит показал, что Киев живет иллюзиями о Евросоюзе",0
6207,6207,-1,24364,33003,33001,0.5214285714285714,Киев и Евросоюз обсудят на саммите европейские перспективы Украины,"Пушков: Саммит показал, что Киев живет иллюзиями о Евросоюзе",0
6208,6208,-1,24365,33004,33005,0.5375872022286244,Путину доложили о реакции Эрдогана на его слова о геноциде армян,Путину передали слова Эрдогана относительно Крыма,0
6209,6209,-1,24366,33006,33007,0.0,Архивы: Решение будет принято через неделю?,ЕК намерена выделить Украине еще 70 млн евро на новый саркофаг на ЧАЭС,0
6210,6210,0,24367,33008,33009,0.5333333333333334,В Центробанке высказались против ограничения использования иностранной валюты,Банк России выступил против ограничений на использование валюты,1
6211,6211,-1,24368,32984,33008,0.4629100498862757,В Кремле затруднились оценить идею об ограничении иностранной валюты,В Центробанке высказались против ограничения использования иностранной валюты,0
6212,6212,-1,24369,32983,33008,0.5000000000000001,В Кремле не прокомментировали идею об ограничении иностранной валюты,В Центробанке высказались против ограничения использования иностранной валюты,0
6213,6213,0,24371,33011,33012,0.5842373946721772,В американском Балтиморе начались столкновения протестующих с полицией,В Балтиморе возобновились столкновения горожан с полицией ,1
6214,6214,0,24372,33013,33014,0.6681531047810609,Лишившиеся жилья из-за взрыва в Орле получат по 147 тысяч рублей,Пострадавшие от взрыва в Орле получат по 146 тысяч рублей,1
6215,6215,0,24373,33015,33016,0.6260990336999411,"Ракету ""Союз"", которая доставит на МКС Знамя Победы, готовят к старту",Копию знамени Победы доставят на МКС,1
6216,6216,1,24374,33017,33018,0.949385766342288,Не менее семи полицейских пострадали при беспорядках в Балтиморе,Семь полицейских пострадали при беспорядках в американском Балтиморе,1
6217,6217,0,24375,33011,33018,0.5166666666666667,В американском Балтиморе начались столкновения протестующих с полицией,Семь полицейских пострадали при беспорядках в американском Балтиморе,1
6218,6218,-1,24376,32926,33019,0.5291502622129182,Совбез России предложил ограничить хождение иностранной валюты,Песков назвал отдельным мнением идею ограничить хождение валюты в России,0
6219,6219,-1,24377,32926,33010,0.5612486080160912,Совбез России предложил ограничить хождение иностранной валюты,Банк России посчитал нецелесообразным ограничить оборот иностранной валюты,0
6220,6220,1,24378,33020,33021,0.8285098499285155,Ульянов: политика США препятствует сокращению ядерного оружия,МИД РФ: Политика США препятствует сокращению ядерного оружия,1
6221,6221,1,24379,33022,33023,0.9142857142857144,Нарышкин: пришло время для консультаций об интеграции Евросоюза и ЕАЭС,Нарышкин: Пришло время для консультаций об интеграции ЕС и ЕАЭС,1
6222,6222,0,24380,33024,33025,0.8332380897952963,Губернатор Мэриленда объявил режим ЧП из-за беспорядков в Балтиморе,В американском Балтиморе из-за беспорядков объявлен режим ЧП,1
6223,6223,1,24381,33026,33027,0.5611113311330701,Нацгвардия Мэриленда приведена в готовность из-за ситуации в Балтиморе,В Мэриленде из-за беспорядков привели в готовность Нацгвардию,1
6224,6224,0,24382,33028,33029,0.4937707198786941,В Балтиморе из-за массовых беспорядков вводится комендантский час,Власти Балтимора объявили комендантский час в разграбляемом городе,1
6225,6225,1,24383,33030,33031,1.0799999999999998,Штабные учения НАТО Trident Jaguar завершились в Эстонии,В Эстонии завершились штабные учения НАТО Trident Jaguar,1
6226,6226,0,24384,33032,33033,0.6789347398332044,Журналиста Филлипса выгнали из музея Бандеры в Лондоне. ВИДЕО,Британского репортера Грэма Филлипса выгнали из музея Бандеры,1
6227,6227,1,24385,33034,33035,0.6466666666666667,В ходе беспорядков в Балтиморе пострадали 15 полицейских,Число пострадавших полицейских в Балтиморе выросло до 15,1
6228,6228,0,24386,33017,33035,0.4892988180379485,Не менее семи полицейских пострадали при беспорядках в Балтиморе,Число пострадавших полицейских в Балтиморе выросло до 15,1
6229,6229,1,24387,33036,33037,0.8552359741197579,NHK: похожий на взрыв хлопок раздался у военной базы США в Японии,Громкий хлопок раздался рядом с военной базой США в Японии,1
6230,6230,-1,24388,33038,33039,0.5715476066494083,ООН: мощное землетрясение в Непале нарушило жизни 8 миллионов человек,Землетрясение в Непале унесло жизни 4264 человек,0
6231,6231,1,24389,33040,33039,0.4937707198786941,Число жертв землетрясения в Непале превысило 4100 человек,Землетрясение в Непале унесло жизни 4264 человек,1
6232,6232,-1,24390,33039,33041,0.6480740698407861,Землетрясение в Непале унесло жизни 4264 человек,Землетрясение в Непале нарушило жизни 8 миллионов человек,0
6233,6233,-1,24391,32883,33041,0.4937707198786941,Жертвами землетрясения в Непале стали 3725 человек,Землетрясение в Непале нарушило жизни 8 миллионов человек,0
6234,6234,1,24392,33038,33041,0.932312366756094,ООН: мощное землетрясение в Непале нарушило жизни 8 миллионов человек,Землетрясение в Непале нарушило жизни 8 миллионов человек,1
6235,6235,-1,24393,33040,33041,0.4571428571428571,Число жертв землетрясения в Непале превысило 4100 человек,Землетрясение в Непале нарушило жизни 8 миллионов человек,0
6236,6236,-1,24394,33042,33041,0.4571428571428571,"Япония выделит $8,38 миллиона пострадавшему от землетрясения Непалу",Землетрясение в Непале нарушило жизни 8 миллионов человек,0
6237,6237,-1,24395,33043,33041,0.4571428571428571,ЮНИСЕФ: землетрясение в Непале затронуло судьбы почти миллиона детей,Землетрясение в Непале нарушило жизни 8 миллионов человек,0
6238,6238,1,24396,33044,33045,0.7719249027953143,"Тела сотен возможных жертв ""Боко Харам"" найдены в нигерийском Дамасаке","В Нигерии обнаружили тела сотен возможных жертв ""Боко Харам""",1
6239,6239,0,24397,33046,33047,0.5409289848646185,"КПРФ нашла основания для взыскания налогов с Google, eBay и PayPal",В КПРФ потребовали взыскать налоги с Google и eBay,1
6240,6240,-1,24398,33048,33049,0.5477225575051661,Бречалов возглавил рейтинг перспективных политиков ИСЭПИ,Опубликован рейтинг перспективных российских политиков,0
6241,6241,1,24399,33050,33051,0.6172133998483676,"Капитан затонувшего судна ""Севол"" приговорен к пожизненному заключению","Капитан парома ""Севоль"" приговорен к пожизненному заключению",1
6242,6242,1,24400,33050,33052,0.6172133998483676,"Капитан затонувшего судна ""Севол"" приговорен к пожизненному заключению",Капитана парома «Севоль» приговорили к пожизненному заключению,1
6243,6243,0,24401,33053,33054,0.6633518781805885,Суга: Японию на торжествах 9 мая будет представлять посол страны в РФ,Премьер-министра Японии не будет на торжествах в Москве 9 мая,1
6244,6244,-1,24402,33055,33054,0.5955040252523157,Словакия подтвердила приезд премьера Фицо на торжества 9 мая в Москву,Премьер-министра Японии не будет на торжествах в Москве 9 мая,0
6245,6245,1,24403,33056,33057,0.7097954098256227,Инаугурация победившего на выборах Назарбаева пройдет 29 апреля,Инаугурация переизбранного Назарбаева состоится 29 апреля,1
6246,6246,1,24404,33058,33059,0.5715476066494083,Письмо Путина: РФ внесла свой вклад во всеобщее и полное разоружение,Путин рассказал о вкладе России во всеобщее разоружение,1
6247,6247,1,24405,33060,33061,0.7668115805072326,НАТО более чем вдвое увеличит численность сил реагирования,НАТО удвоит численность сил быстрого реагирования,1
6248,6248,0,24406,33062,33063,0.4999999999999999,ФАС запретила губернаторам регулировать цены на продукты,ФАС потребовала отменить регулирование цен на продукты,1
6249,6249,0,24407,33064,33065,0.5761904761904763,"Тридцать самолетов не смогли приземлиться в ""Шереметьево"" из-за тумана",Шереметьево отказался принять 30 самолетов из-за тумана,1
6250,6250,1,24409,33068,33069,0.6916666666666669,Самоходная артиллерийская установка загорелась в Ростовской области,На учениях в Ростовской области загорелась самоходная артустановка,1
6251,6251,-1,24410,33070,33071,0.4888888888888889,"Число жертв землетрясения в Непале превысило 4,2 тыс человек",Премьер-министр Непала допустил увеличение числа погибших до 10 тысяч человек,0
6252,6252,-1,24411,32877,33071,0.6000000000000001,"Число погибших при землетрясении в Непале превысило 3,6 тысячи человек",Премьер-министр Непала допустил увеличение числа погибших до 10 тысяч человек,0
6253,6253,1,24412,33072,33073,0.5000000000000001,"""Прогресс-М27М"" со знаменем Победы запущен к МКС с Байконура","С космодрома Байконур стартовал ""Прогресс"" со знаменем Победы ",1
6254,6254,1,24414,33064,33075,0.8666666666666668,"Тридцать самолетов не смогли приземлиться в ""Шереметьево"" из-за тумана",В Шереметьево 30 самолетом не смогли приземлиться из-за тумана ,1
6255,6255,1,24415,33076,33077,0.6681531047810609,"Скончался оператор фильмов ""Властелин колец"" и ""Хоббит"" Эндрю Лесни","В США скончался оператор кинотрилогий ""Властелин колец"" и ""Хоббит""",1
6256,6256,-1,24416,33078,33079,0.5375872022286244,"ЦУП: грузовик ""Прогресс"" полетит к МКС по двухсуточной схеме полета","ЦУП отложил стыковку ""Прогресса"" с МКС ",0
6257,6257,1,24417,33077,33080,0.7521872867083796,"В США скончался оператор кинотрилогий ""Властелин колец"" и ""Хоббит""",Умер оператор «Властелина колец» и «Хоббита»,1
6258,6258,1,24418,33076,33080,0.7036067793874644,"Скончался оператор фильмов ""Властелин колец"" и ""Хоббит"" Эндрю Лесни",Умер оператор «Властелина колец» и «Хоббита»,1
6259,6259,0,24419,33081,33082,0.5477225575051661,"ЦУП установил связь с грузовым кораблем ""Прогресс""",Связь с космическим кораблем «Прогресс» восстановлена,1
6260,6260,-1,24420,33083,33084,0.5333333333333334,Прокурор: организована проверка из-за взрывов на полигоне под Ростовом,На полигоне под Ростовом после взрыва сгорело около 30 автомобилей,0
6261,6261,-1,24421,33085,33086,0.5185449728701349,Американская миссия на Украине,The Economist: миссия военных США на Украине - лишь утешение для Киева,0
6262,6262,0,24422,33087,33088,0.7306770072260991,Один человек погиб в результате столкновения двух поездов в ЮАР,Один человек погиб и 240 получили ранения при столкновении поездов в ЮАР,1
6263,6263,-1,24424,33091,33092,0.5445447803965646,Ульянов: США обвиняют Россию в нарушении международных обязательств,Россия обвинила США в нарушении договора о нераспространении ядерного оружия,0
6264,6264,-1,24425,33093,33092,0.5627391466942939,Проба сил: США обвиняют Россию в угрозах применения ядерного оружия,Россия обвинила США в нарушении договора о нераспространении ядерного оружия,0
